Customer,Total Quotes,Quotes Won,Quote Date
CRETO WORLDWIDE,1.0,1.0,2022-10
CRETO WORLDWIDE,1.0,1.0,2022-10
CRETO WORLDWIDE,1.0,1.0,2022-10
CRETO WORLDWIDE,1.0,0.0,2022-10
CRETO WORLDWIDE,1.0,0.0,2022-12
CRETO WORLDWIDE,1.0,1.0,2022-12
CRUNCH TECH INC,1.0,1.0,2022-09
CRUNCH TECH INC,1.0,0.0,2022-09
CRUNCH TECH INC,1.0,0.0,2022-10
CRUNCH TECH INC,1.0,0.0,2022-10
CRUNCH TECH INC,1.0,0.0,2022-10
CRUNCH TECH INC,1.0,0.0,2022-10
CRUNCH TECH INC,1.0,1.0,2022-10
CRUNCH TECH INC,1.0,0.0,2022-11
CRUNCH TECH INC,1.0,1.0,2022-11
CRUNCH TECH INC,1.0,1.0,2022-11
CRUNCH TECH INC,1.0,1.0,2022-11
CRUNCH TECH INC,1.0,0.0,2022-11
CRUNCH TECH INC,1.0,1.0,2022-11
CRUNCH TECH INC,1.0,0.0,2022-11
CRUNCH TECH INC,1.0,0.0,2022-11
CRUNCH TECH INC,1.0,0.0,2022-11
CRUNCH TECH INC,1.0,0.0,2022-11
CRUNCH TECH INC,1.0,1.0,2022-11
CUBE CARE,1.0,0.0,2022-09
CUBE CARE,1.0,1.0,2022-09
CUBE CARE,1.0,1.0,2022-09
CUBE CARE,1.0,0.0,2022-09
CUBE CARE,1.0,1.0,2022-09
CUBE CARE,1.0,1.0,2022-09
CUBE CARE,1.0,1.0,2022-10
CUBE CARE,1.0,1.0,2022-10
CUBE CARE,1.0,0.0,2022-10
CUBE CARE,1.0,1.0,2022-10
CUBE CARE,1.0,0.0,2022-10
CUBE CARE,1.0,0.0,2022-10
CUBE CARE,1.0,0.0,2022-10
CUBE CARE,1.0,1.0,2022-11
CUBE CARE,1.0,0.0,2022-11
CUBE CARE,1.0,0.0,2022-11
CUBE CARE,1.0,0.0,2022-11
CUBE CARE,1.0,0.0,2022-11
CUBE CARE,1.0,0.0,2022-11
CUBE CARE,1.0,0.0,2022-12
CUBE CARE,1.0,0.0,2022-12
CUBE CARE,1.0,0.0,2022-12
CUBE CARE,1.0,0.0,2022-12
CUDDLE BARN INC,1.0,0.0,2022-09
CUDDLE BARN INC,1.0,1.0,2022-09
CUDDLE BARN INC,1.0,0.0,2022-09
CUDDLE BARN INC,1.0,0.0,2022-09
CUDDLE BARN INC,1.0,1.0,2022-09
CUDDLE BARN INC,1.0,0.0,2022-10
CUDDLE BARN INC,1.0,1.0,2022-10
CUDDLE BARN INC,1.0,0.0,2022-10
CUDDLE BARN INC,1.0,0.0,2022-10
CUDDLE BARN INC,1.0,0.0,2022-10
CUDDLE BARN INC,1.0,0.0,2022-10
CUDDLE BARN INC,1.0,1.0,2022-10
CUDDLE BARN INC,1.0,0.0,2022-10
CUDDLE BARN INC,1.0,0.0,2022-10
CUDDLE BARN INC,1.0,0.0,2022-10
CUDDLE BARN INC,1.0,0.0,2022-10
CUDDLE BARN INC,1.0,0.0,2022-10
CUDDLE BARN INC,1.0,0.0,2022-10
CUDDLE BARN INC,1.0,0.0,2022-10
CUDDLE BARN INC,1.0,0.0,2022-10
CUDDLE BARN INC,1.0,0.0,2022-10
CUDDLE BARN INC,1.0,0.0,2022-10
CUDDLE BARN INC,1.0,0.0,2022-10
CUDDLE BARN INC,1.0,1.0,2022-10
CUDDLE BARN INC,1.0,1.0,2022-10
CUDDLE BARN INC,1.0,0.0,2022-10
CUDDLE BARN INC,1.0,0.0,2022-10
CUDDLE BARN INC,1.0,0.0,2022-10
CUDDLE BARN INC,1.0,0.0,2022-10
CUDDLE BARN INC,1.0,0.0,2022-10
CUDDLE BARN INC,1.0,0.0,2022-10
CUDDLE BARN INC,1.0,0.0,2022-10
CUDDLE BARN INC,1.0,0.0,2022-10
CUDDLE BARN INC,1.0,1.0,2022-11
CUDDLE BARN INC,1.0,0.0,2022-11
CUDDLE BARN INC,1.0,0.0,2022-11
CUDDLE BARN INC,1.0,0.0,2022-11
CUDDLE BARN INC,1.0,0.0,2022-11
CUDDLE BARN INC,1.0,0.0,2022-11
CUDDLE BARN INC,1.0,0.0,2022-11
CUDDLE BARN INC,1.0,0.0,2022-11
CUDDLE BARN INC,1.0,1.0,2022-11
CUDDLE BARN INC,1.0,0.0,2022-11
CUDDLE BARN INC,1.0,0.0,2022-11
CUDDLE BARN INC,1.0,0.0,2022-11
CUDDLE BARN INC,1.0,0.0,2022-11
CUDDLE BARN INC,1.0,0.0,2022-11
CUDDLE BARN INC,1.0,0.0,2022-11
CUDDLE BARN INC,1.0,0.0,2022-12
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-09
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-09
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-09
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-09
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-09
"D&S SALES, INC - WESTERN MULE CRANES",1.0,1.0,2022-09
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-09
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-09
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-09
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-09
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-09
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-09
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-09
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-09
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-09
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-09
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-09
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-09
"D&S SALES, INC - WESTERN MULE CRANES",1.0,1.0,2022-09
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-09
"D&S SALES, INC - WESTERN MULE CRANES",1.0,1.0,2022-09
"D&S SALES, INC - WESTERN MULE CRANES",1.0,1.0,2022-09
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-09
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-09
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-09
"D&S SALES, INC - WESTERN MULE CRANES",1.0,1.0,2022-09
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-09
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-09
"D&S SALES, INC - WESTERN MULE CRANES",1.0,1.0,2022-09
"D&S SALES, INC - WESTERN MULE CRANES",1.0,1.0,2022-09
"D&S SALES, INC - WESTERN MULE CRANES",1.0,1.0,2022-09
"D&S SALES, INC - WESTERN MULE CRANES",1.0,1.0,2022-09
"D&S SALES, INC - WESTERN MULE CRANES",1.0,1.0,2022-09
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-09
"D&S SALES, INC - WESTERN MULE CRANES",1.0,1.0,2022-10
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-10
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-10
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-10
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-10
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-10
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-10
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-10
"D&S SALES, INC - WESTERN MULE CRANES",1.0,1.0,2022-10
"D&S SALES, INC - WESTERN MULE CRANES",1.0,1.0,2022-10
"D&S SALES, INC - WESTERN MULE CRANES",1.0,1.0,2022-10
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-10
"D&S SALES, INC - WESTERN MULE CRANES",1.0,1.0,2022-10
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-10
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-10
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-10
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-10
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-10
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-10
"D&S SALES, INC - WESTERN MULE CRANES",1.0,1.0,2022-10
"D&S SALES, INC - WESTERN MULE CRANES",1.0,1.0,2022-10
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-10
"D&S SALES, INC - WESTERN MULE CRANES",1.0,1.0,2022-10
"D&S SALES, INC - WESTERN MULE CRANES",1.0,1.0,2022-10
"D&S SALES, INC - WESTERN MULE CRANES",1.0,1.0,2022-10
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-10
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-10
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-10
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-10
"D&S SALES, INC - WESTERN MULE CRANES",1.0,1.0,2022-10
"D&S SALES, INC - WESTERN MULE CRANES",1.0,1.0,2022-10
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-10
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-10
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-11
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-11
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-11
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-11
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-11
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-11
"D&S SALES, INC - WESTERN MULE CRANES",1.0,1.0,2022-11
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-11
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-11
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-11
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-11
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-11
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-11
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-11
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-11
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-11
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-11
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-11
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-11
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-11
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-11
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-11
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-11
"D&S SALES, INC - WESTERN MULE CRANES",1.0,1.0,2022-11
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-11
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-11
"D&S SALES, INC - WESTERN MULE CRANES",1.0,1.0,2022-11
"D&S SALES, INC - WESTERN MULE CRANES",1.0,1.0,2022-11
"D&S SALES, INC - WESTERN MULE CRANES",1.0,1.0,2022-11
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-11
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-11
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-12
"D&S SALES, INC - WESTERN MULE CRANES",1.0,0.0,2022-12
DELFINGEN,1.0,1.0,2022-10
DELFINGEN,1.0,0.0,2022-10
DELFINGEN,1.0,0.0,2022-10
DELFINGEN,1.0,0.0,2022-10
DELFINGEN,1.0,1.0,2022-10
DELFINGEN,1.0,1.0,2022-11
DELFINGEN,1.0,1.0,2022-11
DELFINGEN,1.0,0.0,2022-11
DELFINGEN,1.0,1.0,2022-11
DELFINGEN,1.0,1.0,2022-12
"DERMORGANIC LABORATORIES, INC.",1.0,0.0,2022-11
"DERMORGANIC LABORATORIES, INC.",1.0,2.0,2022-11
DIGITAL CELL LLC,1.0,1.0,2022-09
DYNA TRANSPORT - CA,1.0,0.0,2022-09
DYNA TRANSPORT - CA,1.0,0.0,2022-09
DYNA TRANSPORT - CA,1.0,0.0,2022-10
DYNA TRANSPORT - CA,1.0,0.0,2022-11
DYNA TRANSPORT - CA,1.0,0.0,2022-11
DYNA TRANSPORT - CA,1.0,0.0,2022-11
DYNA TRANSPORT - CA,1.0,0.0,2022-11
DYNA TRANSPORT - CA,1.0,0.0,2022-11
DYNA TRANSPORT - CA,1.0,1.0,2022-11
DYNA TRANSPORT - CA,1.0,1.0,2022-11
DYNA TRANSPORT - CA,1.0,0.0,2022-11
DYNA TRANSPORT - CA,1.0,1.0,2022-11
DYNA TRANSPORT - CA,1.0,1.0,2022-11
DYNA TRANSPORT - CA,1.0,1.0,2022-11
DYNA TRANSPORT - CA,1.0,0.0,2022-12
DYNA TRANSPORT - CA,1.0,0.0,2022-12
DYNA TRANSPORT - CA,1.0,0.0,2022-12
DYNA TRANSPORT - CA,1.0,1.0,2022-12
EASY GROUP LLC,1.0,1.0,2022-09
EASY GROUP LLC,1.0,0.0,2022-09
EASY GROUP LLC,1.0,0.0,2022-09
EASY GROUP LLC,1.0,1.0,2022-09
EASY GROUP LLC,1.0,1.0,2022-09
EASY GROUP LLC,1.0,1.0,2022-10
EASY GROUP LLC,1.0,0.0,2022-10
EASY GROUP LLC,1.0,1.0,2022-10
EASY GROUP LLC,1.0,0.0,2022-10
EASY GROUP LLC,1.0,1.0,2022-10
EASY GROUP LLC,1.0,1.0,2022-10
EASY GROUP LLC,1.0,1.0,2022-11
EASY GROUP LLC,1.0,1.0,2022-11
EASY GROUP LLC,1.0,0.0,2022-11
EASY GROUP LLC,1.0,0.0,2022-11
EASY GROUP LLC,1.0,1.0,2022-11
EASY GROUP LLC,1.0,1.0,2022-11
EASY GROUP LLC,1.0,1.0,2022-11
ENCORE BEVERAGE,1.0,0.0,2022-09
ENCORE BEVERAGE,1.0,0.0,2022-09
ENCORE BEVERAGE,1.0,0.0,2022-09
ENCORE BEVERAGE,1.0,0.0,2022-09
ENCORE BEVERAGE,1.0,0.0,2022-09
ENCORE BEVERAGE,1.0,1.0,2022-09
ENCORE BEVERAGE,1.0,1.0,2022-10
ENCORE BEVERAGE,1.0,0.0,2022-11
ENCORE BEVERAGE,1.0,1.0,2022-11
ETNA PRODUCTS CO,1.0,0.0,2022-09
ETNA PRODUCTS CO,1.0,0.0,2022-09
ETNA PRODUCTS CO,1.0,0.0,2022-09
ETNA PRODUCTS CO,1.0,1.0,2022-09
ETNA PRODUCTS CO,1.0,1.0,2022-10
ETNA PRODUCTS CO,1.0,1.0,2022-11
ETNA PRODUCTS CO,1.0,0.0,2022-11
ETNA PRODUCTS CO,1.0,0.0,2022-11
ETNA PRODUCTS CO,1.0,0.0,2022-12
ETNA PRODUCTS CO,1.0,0.0,2022-12
EURO CUISINE INC,1.0,0.0,2022-09
EURO CUISINE INC,1.0,0.0,2022-09
EURO CUISINE INC,1.0,1.0,2022-09
FAMILY FOODS INTERNATIONAL,1.0,0.0,2022-09
FAMILY FOODS INTERNATIONAL,1.0,0.0,2022-09
FAMILY FOODS INTERNATIONAL,1.0,0.0,2022-09
FAMILY FOODS INTERNATIONAL,1.0,1.0,2022-09
FAMILY FOODS INTERNATIONAL,1.0,0.0,2022-10
FAMILY FOODS INTERNATIONAL,1.0,0.0,2022-10
FAMILY FOODS INTERNATIONAL,1.0,0.0,2022-10
FAMILY FOODS INTERNATIONAL,1.0,0.0,2022-10
FAMILY FOODS INTERNATIONAL,1.0,0.0,2022-10
FAMILY FOODS INTERNATIONAL,1.0,0.0,2022-10
FAMILY FOODS INTERNATIONAL,1.0,0.0,2022-10
FAMILY FOODS INTERNATIONAL,1.0,0.0,2022-10
FAMILY FOODS INTERNATIONAL,1.0,0.0,2022-10
FAMILY FOODS INTERNATIONAL,1.0,0.0,2022-10
FAMILY FOODS INTERNATIONAL,1.0,0.0,2022-10
FAMILY FOODS INTERNATIONAL,1.0,0.0,2022-10
FAMILY FOODS INTERNATIONAL,1.0,0.0,2022-10
FAMILY FOODS INTERNATIONAL,1.0,0.0,2022-10
FAMILY FOODS INTERNATIONAL,1.0,0.0,2022-10
FAMILY FOODS INTERNATIONAL,1.0,1.0,2022-10
FAMILY FOODS INTERNATIONAL,1.0,0.0,2022-10
FAMILY FOODS INTERNATIONAL,1.0,0.0,2022-10
FAMILY FOODS INTERNATIONAL,1.0,0.0,2022-10
FAMILY FOODS INTERNATIONAL,1.0,0.0,2022-11
FAMILY FOODS INTERNATIONAL,1.0,0.0,2022-11
FAMILY FOODS INTERNATIONAL,1.0,0.0,2022-11
FAMILY FOODS INTERNATIONAL,1.0,0.0,2022-11
FAMILY FOODS INTERNATIONAL,1.0,0.0,2022-11
FAMILY FOODS INTERNATIONAL,1.0,0.0,2022-11
FAMILY FOODS INTERNATIONAL,1.0,0.0,2022-11
FAMILY FOODS INTERNATIONAL,1.0,0.0,2022-11
FAMILY FOODS INTERNATIONAL,1.0,1.0,2022-11
FAMILY FOODS INTERNATIONAL,1.0,0.0,2022-12
FAMILY FOODS INTERNATIONAL,1.0,0.0,2022-12
FAMILY FOODS INTERNATIONAL,1.0,0.0,2022-12
FAMILY FOODS INTERNATIONAL,1.0,0.0,2022-12
FAMILY FOODS INTERNATIONAL,1.0,0.0,2022-12
FLASHING PANDA,1.0,0.0,2022-09
FLASHING PANDA,1.0,0.0,2022-11
FLASHING PANDA,1.0,0.0,2022-11
FLASHING PANDA,1.0,0.0,2022-11
FLASHING PANDA,1.0,0.0,2022-11
FLASHING PANDA,1.0,0.0,2022-11
FLASHING PANDA,1.0,1.0,2022-11
FLASHING PANDA,1.0,0.0,2022-11
FLASHING PANDA,1.0,0.0,2022-11
FOREVER REDWOOD,1.0,1.0,2022-09
FOREVER REDWOOD,1.0,1.0,2022-09
FOREVER REDWOOD,1.0,1.0,2022-09
FOREVER REDWOOD,1.0,0.0,2022-09
FOREVER REDWOOD,1.0,1.0,2022-09
FOREVER REDWOOD,1.0,0.0,2022-09
FOREVER REDWOOD,1.0,1.0,2022-09
FOREVER REDWOOD,1.0,1.0,2022-09
FOREVER REDWOOD,1.0,1.0,2022-09
FOREVER REDWOOD,1.0,1.0,2022-09
FOREVER REDWOOD,1.0,0.0,2022-09
FOREVER REDWOOD,1.0,1.0,2022-09
FOREVER REDWOOD,1.0,1.0,2022-10
FOREVER REDWOOD,1.0,0.0,2022-10
FOREVER REDWOOD,1.0,1.0,2022-10
FOREVER REDWOOD,1.0,0.0,2022-10
FOREVER REDWOOD,1.0,0.0,2022-10
FOREVER REDWOOD,1.0,1.0,2022-10
FOREVER REDWOOD,1.0,0.0,2022-10
FOREVER REDWOOD,1.0,1.0,2022-10
FOREVER REDWOOD,1.0,0.0,2022-10
FOREVER REDWOOD,1.0,0.0,2022-10
FOREVER REDWOOD,1.0,1.0,2022-10
FOREVER REDWOOD,1.0,0.0,2022-10
FOREVER REDWOOD,1.0,1.0,2022-10
FOREVER REDWOOD,1.0,0.0,2022-10
FOREVER REDWOOD,1.0,0.0,2022-10
FOREVER REDWOOD,1.0,1.0,2022-10
FOREVER REDWOOD,1.0,1.0,2022-10
FOREVER REDWOOD,1.0,0.0,2022-10
FOREVER REDWOOD,1.0,1.0,2022-10
FOREVER REDWOOD,1.0,0.0,2022-10
FOREVER REDWOOD,1.0,0.0,2022-10
FOREVER REDWOOD,1.0,0.0,2022-10
FOREVER REDWOOD,1.0,0.0,2022-10
FOREVER REDWOOD,1.0,1.0,2022-10
FOREVER REDWOOD,1.0,0.0,2022-10
FOREVER REDWOOD,1.0,0.0,2022-10
FOREVER REDWOOD,1.0,1.0,2022-10
FOREVER REDWOOD,1.0,1.0,2022-10
FOREVER REDWOOD,1.0,1.0,2022-10
FOREVER REDWOOD,1.0,0.0,2022-10
FOREVER REDWOOD,1.0,0.0,2022-10
FOREVER REDWOOD,1.0,0.0,2022-10
FOREVER REDWOOD,1.0,0.0,2022-10
FOREVER REDWOOD,1.0,0.0,2022-10
FOREVER REDWOOD,1.0,1.0,2022-10
FOREVER REDWOOD,1.0,1.0,2022-10
FOREVER REDWOOD,1.0,1.0,2022-10
FOREVER REDWOOD,1.0,1.0,2022-10
FOREVER REDWOOD,1.0,1.0,2022-10
FOREVER REDWOOD,1.0,2.0,2022-10
FOREVER REDWOOD,1.0,1.0,2022-10
FOREVER REDWOOD,1.0,1.0,2022-10
FOREVER REDWOOD,1.0,0.0,2022-11
FOREVER REDWOOD,1.0,0.0,2022-11
FOREVER REDWOOD,1.0,0.0,2022-11
FOREVER REDWOOD,1.0,0.0,2022-11
FOREVER REDWOOD,1.0,0.0,2022-11
FOREVER REDWOOD,1.0,0.0,2022-11
FOREVER REDWOOD,1.0,0.0,2022-11
FOREVER REDWOOD,1.0,1.0,2022-11
FOREVER REDWOOD,1.0,1.0,2022-11
FOREVER REDWOOD,1.0,1.0,2022-11
FOREVER REDWOOD,1.0,0.0,2022-11
FOREVER REDWOOD,1.0,0.0,2022-11
FOREVER REDWOOD,1.0,1.0,2022-11
FOREVER REDWOOD,1.0,1.0,2022-11
FOREVER REDWOOD,1.0,0.0,2022-11
FOREVER REDWOOD,1.0,0.0,2022-11
FOREVER REDWOOD,1.0,0.0,2022-11
FOREVER REDWOOD,1.0,0.0,2022-11
FOREVER REDWOOD,1.0,0.0,2022-11
FOREVER REDWOOD,1.0,0.0,2022-11
FOREVER REDWOOD,1.0,0.0,2022-12
FOREVER REDWOOD,1.0,0.0,2022-12
FOREVER REDWOOD,1.0,0.0,2022-12
FOREVER REDWOOD,1.0,0.0,2022-12
FOREVER REDWOOD,1.0,0.0,2022-12
FOREVER REDWOOD,1.0,0.0,2022-12
FOREVER REDWOOD,1.0,0.0,2022-12
FOREVER REDWOOD,1.0,0.0,2022-12
FOREVER REDWOOD,1.0,0.0,2022-12
FOREVER REDWOOD,1.0,0.0,2022-12
FOREVER REDWOOD,1.0,0.0,2022-12
FOREVER REDWOOD,1.0,1.0,2022-12
FORTUNET INC,1.0,1.0,2022-10
FORTUNET INC,1.0,1.0,2022-10
FORTUNET INC,1.0,0.0,2022-10
FORTUNET INC,1.0,1.0,2022-10
FORTUNET INC,1.0,0.0,2022-11
FORTUNET INC,1.0,0.0,2022-12
GHP GROUP INC.,1.0,0.0,2022-10
GHP GROUP INC.,1.0,0.0,2022-10
GHP GROUP INC.,1.0,0.0,2022-10
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
GLOBAL FOODS INC,1.0,0.0,2022-09
